background_realization_id,split,n_samples,duration_s,red_noise_alpha,positive_pair_qpp_fraction,split_rank_sha256,challenge_rank_sha256,background_entropy,period_entropy,noise_offset,noise_length,noise_sha256,phase_rad,phase_sha256_or_canonical_repr,true_period_s,period_upper_bound_s,cycles_in_window,generation_status,generation_failure_reason,redraw_count
F3BBG_N015_A0_Q001_R022,HELDOUT,15,280.0,0.0,0.01,f8ac2d5338dffbd5c93cf872a414ff76db11a19d8a0a7f27f767110e353f6e3b,75a8aa5aa6a1ab379baa0af2d68d7ec01f4586058709f65814b2d553007a7f15,308114402809737014425691852145950881244,148963910142927154549234709637587072288,210,15,542a49d67203399f04899fccde450c30bea31b6d7c03aa279cffc67e56ea7979,3.7849941449794535,90bb098465bfe40ca297809e6c30afdff312c6dcf56436cdedb563d2d8af274f,48.01035661814587,93.33333333333333,5.832074988048973,MATERIALIZED,,0
F3BBG_N015_A0_Q001_R023,HELDOUT,15,280.0,0.0,0.01,c9efe3ccf945a295347005fdba115c1be760269c21f3b05c2bd7c28e1c9e737e,ab4e36eea30c5c2fab600324ddb857349c2b74dae92b1eb9eb32aa0300c224da,299863328738822691013267857249934456419,8016319052602446595670411269770335519,225,15,6673e02716b82ed013f6970dc9cadb0be06a5e591d251ecc2e23182adabf2be1,3.497953727353656,be9385a3ef9ac8dad08ffeabdadb3780c1a32f0520952955911eed4614f21049,66.32056748498098,93.33333333333333,4.221918035659286,MATERIALIZED,,0
F3BBG_N015_A0_Q001_R024,HELDOUT,15,280.0,0.0,0.01,c988979255798532c727389714038a58400b76a07bb910f106e1683b55950b8f,79730d175df6631f7e4f28aa1359d99491525611e4ac3dda2afca073e8e4690b,139199216647859245318869011952461904137,22810352912360138430339636190361674175,240,15,5901d66bae5d98e19653d0064f83234365655c7f0c6755c8ef6d018c439d97d8,5.563279694700229,92d8fa359e226a0dec2a90954e43a21d2bd8d368e592202c017e6efaab957416,44.82257481652299,93.33333333333333,6.246852197718533,MATERIALIZED,,0
F3BBG_N015_A0_Q001_R026,HELDOUT,15,280.0,0.0,0.01,e0978ec039a9ecaf2380dcb134a418bbf8040bfa462f018d8ed29416800525f8,5165126587f696a9b8fcf24a5d9a485f39e1119e35d36b1ebccedd3800b80a2b,221934320413209600644265332582123094191,56131872957287950059436887832171775173,255,15,b61db110013c51cb8ee3b362bee56b1a4baa2c18d102e5d10796bc9fa5913525,4.364281743577898,31480f5dad7cd70d7653bc0767826ad8f531eee234b43e4eac690e357af73d10,56.987666037622816,93.33333333333333,4.913343877167143,MATERIALIZED,,0
F3BBG_N015_A0_Q001_R027,HELDOUT,15,280.0,0.0,0.01,f20af1daa1db6ee08112d521127e49270458b3a6d4ce331c0f8a5e8d0f793eb0,9279116f1a0be1914ea659d8fee1ecbbd907916591ec2a011e1cb2025bf79cb7,326227912423047027547432911252022849284,272961238192738192898853213623470234164,270,15,3482662b19b16c5862c101eb49bda26d2af9a1e089de29ffa295141cde2198c4,3.2586761966483535,13c88eaebdda86d4289ca1cc8b4ac7ba2a9cb7290c71aec4c9ea2dfaefb2dce2,87.78450009460431,93.33333333333333,3.1896291452163803,MATERIALIZED,,0
F3BBG_N015_A0_Q001_R032,HELDOUT,15,280.0,0.0,0.01,be036fef229f93831901662e67d593410630a9740e1a5bcc7af93a54997d9bc6,da7861bf1ab15055ee33ce5ed5107d865074060cf927b137e209b23663e69dc1,107379783817140412501883037164962472647,179886652810002856439008267156265833890,285,15,5619f4eeff56a37b5530364bda8eda469996bc69ba1bef50abf2dd7f2f69afc7,5.168068436100236,8d14df75e38d4ff3321d069c84b842f0e1e3b11176bbdea4c0d45a4c59d5e245,43.528615057062545,93.33333333333333,6.432550165745965,MATERIALIZED,,0
F3BBG_N015_A0_Q001_R042,HELDOUT,15,280.0,0.0,0.01,fd30a319b516fd5a91a98f9754154e17e7389aecb7e794e1a26fd76bba2c15eb,5edfc2662849f84035ffd3aa4c1218bfeab103a7e3a1c3ad612761b6a682ab1f,65637067990541898320934408084706233758,4642735867102437798512128443651320348,300,15,3f7c73f4036dcae2fd7f234c6761bfd7e0711e522de8554dafc2e43c00ed4915,2.768235646425731,5f773c781e04db4fbcfd70c40a6dcdbf368e71e4e97791c873614e719ece0bd5,52.16030642559772,93.33333333333333,5.368066623600005,MATERIALIZED,,0
F3BBG_N015_A0_Q001_R043,HELDOUT,15,280.0,0.0,0.01,a9a899775c5bc5d0cee48fd94c2679af86a67d965d0090b7a464d52b499ba361,29807594084970d959e94e5c6c307c0e22177bbf06eeb6061cc87ca3c28c41a6,255703803227825002924091004662349517691,196847230302276638321196719765171047484,315,15,553192e228fcd071ce29c7f88fd3fec8065229bdfe6460dcf9edd72fec9a23cd,3.1664278264652275,beac66266001877dabfaf522a1869a6836cf53672fbf9ecd06a107d1dbe5411a,48.000396178347465,93.33333333333333,5.833285187056548,MATERIALIZED,,0
F3BBG_N015_A0_Q001_R045,HELDOUT,15,280.0,0.0,0.01,e03ee0fc5504ab93e4eaddedb21bd914efeaf47f5850de443bcdbab58ce15a8d,74c9cfd3a281edd7a9f708864de3cff99c735455cbfad11fa62a7f4dfca5395f,314883511308337362381943797786166182283,90826358358480315023384128682750410316,330,15,41dab1d3b3fbf3985b8d9c5478b8e2509918fb8fdd6eb56f5c32c6b68971a05a,4.80612011224292,ef0016be3e5e8dc36f4490639d0b6d41dc73ee8a0a8afa0c2553b1b78b46f0bf,42.934774101519935,93.33333333333333,6.521520279527632,MATERIALIZED,,0
F3BBG_N015_A0_Q001_R046,HELDOUT,15,280.0,0.0,0.01,b3d5c0e78aa61da0b7d88ac3301205bced06e37ed7ec3306f9d68021c654f5f8,2eee806ac9e016e82897678acfba2204cbb4764403e402a23a76b6f4b0a15db0,181141196174059279677360816776573542916,77652283281031376406424157300348016116,345,15,e04b550dbf13e1c092fc65eaa346330d679f54da641c1b58095081a9694692a3,5.679121723960483,0d17eb4b89ca38f4341f31f326b52717545720d212a4a0d05f15be0ef5fded1b,73.82265889136104,93.33333333333333,3.7928734104802944,MATERIALIZED,,0
F3BBG_N015_A0_Q001_R048,HELDOUT,15,280.0,0.0,0.01,c2a7a69e83ef9cfbc6469d852f309dc9e66d989c025fc0cd554fd0e6d048a40d,6c3d9d7063f9f6ee3ffa43680b088a9100ab55306fd6ac05f5e0cafd06915df4,291651810513968964791464125816120604657,207428146472386555641454626999962323178,360,15,457e5aaa53b902b85fd6c9dc70ea3d614ba846de900b6b944d081b8edfe33c69,5.04470515592491,0531e56d192b5dd21596947dd6e8dfbabfea375f50c2ff843f1f2cb31b18907f,69.13067976223529,93.33333333333333,4.050300112236975,MATERIALIZED,,0
F3BBG_N015_A0_Q001_R049,HELDOUT,15,280.0,0.0,0.01,e038e46cb51e5517571d29f6f627ae469c594e3d75727b5ebe97c6c492b16cea,3a77c73d9ae2461916c7ac5981f2dcf24c20fac140d65b75307b078fbfe13e2a,118835616225841190525231072458861356560,20085340071245305563128811913971175457,375,15,28707932017ea317816ceebebe02008bfd4d0e41c5bdd94064bb4b62c2e6e917,4.729905247859995,4b59e11d020afb8e98db971a51247fd62220e4a978d9129b1b5baf6a357620d7,74.93818476005929,93.33333333333333,3.7364128967964407,MATERIALIZED,,0
F3BBG_N015_A0_Q001_R050,HELDOUT,15,280.0,0.0,0.01,e73822392aeacb7654064f2997a8f620456c751532b8e1720afd593f7a1ba510,bca7e35a8294215c8dab2826198f29dc9f534d682893425377bc28fb3aae60fb,60874347725449561064051592343341937908,42525601045287192968626356092205088893,390,15,27ed5c27f2848bb46c4b23d6d3f6e3bad2852dcf671441860c0f09dda07618ce,3.0333784870982488,3cc394c425c899da7eb6b70a2a706fce7579d79735ff7ceb31262936c6e62fbd,52.72372672840095,93.33333333333333,5.3107019813372,MATERIALIZED,,0
F3BBG_N015_A0_Q001_R051,HELDOUT,15,280.0,0.0,0.01,bc26d5de0333371b98415ad3820e0f8f3fa5efc73dd484c39379928681a0ecc2,4df0ec325da6f69bd5db952986058113a5d740963eadef0310e1a2fef89d428b,169423127155104550516494345784669529037,210724944073860317408122086864735394847,405,15,eb89e11cab56d9ac3a8fb56058b4cc9d399da80d823983339be6fe45b3184445,4.830703590889471,52cafc1b0efb5c9cbdea447bd3c5beac1947a90d539ac7367a88596f65805427,41.431741970952544,93.33333333333333,6.758103489742375,MATERIALIZED,,0
F3BBG_N015_A0_Q001_R052,HELDOUT,15,280.0,0.0,0.01,ab7c44f90acb5311218c70457cc13f4ba5ad621f6b108f92f0ed75a2c1951ce7,60907ea10602a5e56bfdc6032f3bb7e1ebc5ade388351a1e01cfa0a2dcaca9d9,292050112557503083456920205412716510844,320681976257873523126997953499427687456,420,15,50a357cb65c9e2c8df449a3d18595630e145e56fafc632e129c3521ffe78ceef,1.8019938892267244,a951bb3db04646c73241e365477b481ef4b13d5886b94d710e915418b31ec7af,50.25291296820119,93.33333333333333,5.571816307985512,MATERIALIZED,,0
F3BBG_N015_A0_Q001_R056,HELDOUT,15,280.0,0.0,0.01,a18b49adebe1c57e30cc97e7d07a1f54b6b42d0f219b9ece9d05c50fbe829522,6d15040a635213ba6c777983c6b69a8f3e1e7d603d007dd5d756b58a4cb85c15,158455152623240884420824195892408359822,225231014413965600880308827057792079625,435,15,4cb33e8c19425d6db4208ac088c73e032d043a040e2bbf28915891549b239fe8,5.605772756983421,214948086380c84ae5d1fc73331fb2d49c4c53146145c7bf844c926920369219,63.670199758016054,93.33333333333333,4.397661717163815,MATERIALIZED,,0
F3BBG_N015_A0_Q001_R057,HELDOUT,15,280.0,0.0,0.01,ae432e6661d1f6cc59c925cf24a1557c6658d87df42745c8090a20d43c4abb63,b89a4007a0877a9337b5c38547f1fa71521bc24695cdb5863ce96f00b946d2a9,300840233226831324866045874749184805671,64769747577006183485273210877183741280,450,15,eaaa3fdceb3112b9302d9a93fa012f937bff31fcf3ff3164d36d41b2d0fc3dec,0.9922321265171733,55f1e846204e97f3ec8750c77eb8c62718bfa258d9f36e77687f658a8dbb73d2,67.26754773945267,93.33333333333333,4.162482644447271,MATERIALIZED,,0
F3BBG_N015_A0_Q001_R058,HELDOUT,15,280.0,0.0,0.01,ca60ac59cc5c68ddcdd042ef8228952904e41ddfcc4ee1998aaaf76a972dfcea,4d8af9c06e1a66dafdcd14833a9af080a5c981be7f0c9318aa8cd298100fc932,147490461234748318107401013230152044871,212237136043610467422752930238593872664,465,15,5eb1b05af978e73e59caa5a89512d4425088da1977c73f4f6fc8a17f5e3906ea,1.870768130326042,0f489ebc80a6e63740fdaa2c1b68e81882717599e0098e8aa9740fdcc3f3eac3,59.66492583818884,93.33333333333333,4.6928743489828415,MATERIALIZED,,0
F3BBG_N015_A0_Q001_R060,HELDOUT,15,280.0,0.0,0.01,e7c4a21264e905e90302d58737f694cd0083d4e2aab34aa6ab4ca06f34eb25ae,d2ac90bab9e79914077163fe997e41437f5f6f66fbe2d62cbb75f0193df78839,273187376556481745310050247653204005222,2872008807030123076480621772288279664,480,15,2c81be054b4832ae71db9c9031a3bc94fc86af21ca9f750463da382590a46be3,5.570637363796438,a75bb49c3d2e48d45e9253f28d1e62303c6a29c8fea4d4edf7eb898c0af043c1,83.89160553486873,93.33333333333333,3.337640258698121,MATERIALIZED,,0
F3BBG_N015_A0_Q001_R061,HELDOUT,15,280.0,0.0,0.01,ccb7f12262abd8736b46517b3960021268a655d56a7d45489acb76c82e642df0,4e3fb6ebf488d719dad07f7b55a523d9bd6e50a0367e58fa86bff71311f1eab1,198991247046337358506352034264717511110,107951275574608885797740054895507949712,495,15,3b2439364e06d0a18c96b68f4b7b1bfdc2c8b7fe9eeb3cb2e1f2184b2881f974,0.3931217475851322,f981f5235c55a05a2f9c73d0e553eae56226d250748b1403cd2c448c657062de,69.85434156732644,93.33333333333333,4.008340694617137,MATERIALIZED,,0
F3BBG_N015_A0_Q001_R064,HELDOUT,15,280.0,0.0,0.01,ca835aed705f62b0895c2140266a9818a866670190355f954b856f8d0a0f7c1d,6bc9b4ca7985640b0f33b064c3efe355853c977f7e86901036c921192f97126d,135349640087695468315281258494695807380,172942159137935956256483210568507805697,510,15,4807580f2f2de714db89363088f53ba131a5a477ecb31a0977646fa4e297efdf,0.1337972030998358,9dc032d63a2a5eb83a0469559bfbbf0739d8ea24043a28f7432082bc2e597633,41.80993865395563,93.33333333333333,6.696972275358965,MATERIALIZED,,0
F3BBG_N015_A0_Q001_R066,HELDOUT,15,280.0,0.0,0.01,f433ae9c5769763acf0889cb504ebbdd41819b484e99d43fc8fc79a149a3753a,2eb562af891f1b206d71a4535e85ac78c78574f39ebc0648379445f7cb77bd76,196816431335268897618014522573490297596,106834384785695009863739831635051477251,525,15,b7f54ac81f75cb7d8243061cf57db55cc980bbd705daa5d388ba91e9351ac810,1.6857991449996141,b73a80ee00cea2247917caf293e53f25a05cd446f4fc16ebdddcc81074dcd06a,62.11833801576849,93.33333333333333,4.5075256187459996,MATERIALIZED,,0
F3BBG_N015_A0_Q001_R068,HELDOUT,15,280.0,0.0,0.01,d49f6780ab6d15a6fbb4794ec91f980a98b26d2193284771a6847772e2feda7b,67e2aeb2a4f3b73d9eb18218d3bd369ec2b6bb7f134a0b84673e2188654a4c92,43090787510275018825423330993894389947,94435056190539463723842468349622219091,540,15,910d9ddc5f8be65d6cce2d19b0a7bbb991c11892d174a6c0f675924705b14215,0.9196960461007898,af1a3a2608fc1c5ca91b220cb9e3093b36ad7f187c1be6d561dfcef7c1561f89,43.445246387809746,93.33333333333333,6.444893821077854,MATERIALIZED,,0
F3BBG_N015_A0_Q001_R069,HELDOUT,15,280.0,0.0,0.01,d7728b6b14b8503989bc9c9d4c962d5c9e9478b3bc0ed5abd89be4c09aed18ee,c5752daa29841c9cce55ba1c5b8f21e86df1db38774d4bf2a8687eca84d48f1d,131769445795169897258573158345363046905,323903704128113187446798893416907540016,555,15,5837bb2f1795d9ae9badbd283db27ec4c512793a22c863267f80d709e75d182f,4.219681612045307,72568a26659f47411c24a894864bc52fa676337a1b5293292800e53b8055d257,82.25132256474352,93.33333333333333,3.4042005802350483,MATERIALIZED,,0
F3BBG_N015_A0_Q001_R075,HELDOUT,15,280.0,0.0,0.01,99fd90281ee6122aafd4d6bdb292391a8ad51b9d05e25ea1522d983f2ce0b862,a21e79b6fd574152f7e0f0cca95f6fe7963390d7a25acd458acb09e8b5f10f30,17841071868064110777600055788532692465,74809007564225692525121715431628950485,570,15,9833af15bc04164448651d0fd23eed1b5c999c7588e6419996048665df19f27e,3.6919912119086846,a05d7c497545977ff15ed277eb25217cf4e2be3699ac37e9618ba14178f7b726,50.805442833593276,93.33333333333333,5.511220538262094,MATERIALIZED,,0
F3BBG_N015_A0_Q001_R078,HELDOUT,15,280.0,0.0,0.01,b2bce01326af21dee48abbd0489488262fc90e83de9f9b7eb512f2e01cf74821,2e03becc08ac87f7f0b8f41a83ed4eca3c6c42e17fca255b07ec8fdd421b0683,293169359708193319252593711970436252276,124777839676866482238979647381361539584,585,15,ed98a48aca531488912d952c7f250b6ab3e63595b94b3c644c1dfa08b90cf459,5.776423272369018,be6ccab9ba0b61c60b5bffbfd9164ad26e358774638f9b8a028535ba404c54b7,49.001087682178664,93.33333333333333,5.71415887369851,MATERIALIZED,,0
F3BBG_N015_A0_Q001_R081,HELDOUT,15,280.0,0.0,0.01,fb43b5e3b6fdcadc1e709ab806d16080db0c16fbdd254919913dcd4935ab093b,d30ec0618e01d4130342c28c9c4ae67cb5e0697342c51068babea3d7ab71fadb,271321492593367022620989661392059651347,89557982569486992736023916447667873324,600,15,2b5302930195e3666774832b69f39fca04d4024cc64c24bfaaa9b4b98d5f9fcd,2.8072839286017697,60e1f6a0e550c2a09c78899c39fdf14396cf2ac667f8a6934671568e0e935b5d,87.90235893656855,93.33333333333333,3.1853525137141263,MATERIALIZED,,0
F3BBG_N015_A0_Q001_R083,HELDOUT,15,280.0,0.0,0.01,dd059fa3f7985dbd3f95cc6b9b55fc34dee81da821027012defac360ca1a075c,a33c594f2201779c1100cbcf6d5ec8d34e6366d16c6048a35340726deb173a60,3606531224223488990335266496429891696,17355340520933801825837608071841811389,615,15,efa1668bc2c2a10eb0f465bb834b984e04f1ca397eca86f8817c5989195ba512,0.565192527695651,565ada13ac1ddef4ea4b34a0417e43c4e9c94f7784fd9f7317c1ef7cd26cf58a,46.88028816169513,93.33333333333333,5.972659533026974,MATERIALIZED,,0
F3BBG_N015_A0_Q001_R085,HELDOUT,15,280.0,0.0,0.01,ab6fc4a2cbaa4858ecb82dbce665e44d8cf86cd6d6fa0d4e6f813f17a4449685,6b4261195a51023fd9c64cdafa71e7b4a3068be19395c54f1004876b234b8797,269994537065940025188067112941667024027,54508668019762789081827463763840858003,630,15,8eb6f161cc0e2f28be02d1fb8f64a3ea3c8456c55e833663d03648da071b44b4,5.582325284434082,0ca2680f0b44bf660b2eeb7041598307df56c6885bbec162655e70a240226587,87.03534724033413,93.33333333333333,3.217083735264765,MATERIALIZED,,0
F3BBG_N015_A0_Q001_R086,HELDOUT,15,280.0,0.0,0.01,f8a282767cba75fde24c37759aad455a9a5f4c47e11d7995198f5f5ec38511e5,f2ad10486bbfde2881df92bbffae62551ad38f2aa561772ce8fc1cb15aa514b5,128399382838944306691203476503784387786,63255950252723144234253023648975907555,645,15,fa0124be1261d3f404472d13bf9988a1c52239bf04c074045fbf7e4431266af4,4.958089231181935,838c948fb78ae8e30609b5339324054987ef58294d1acd10642963ae12c772ed,75.74043908829972,93.33333333333333,3.6968362392720007,MATERIALIZED,,0
F3BBG_N015_A0_Q001_R088,HELDOUT,15,280.0,0.0,0.01,dfa137232314156cdddf2a8b0f50d29f63373219167a408e646a3bbbd92a0c11,bfb3ad680faba73d392833129712f7436276a933b8785712ba4e5708a46e19c6,217708518545330585133370616387746723942,132867635844286864466553177701422102409,660,15,da052928658d6c819906a443297509abf54706af1bac7ff5da58f7e066464ed0,4.512042196161923,5d9cffa6b6d94d65e075bb6e46cafb7bc51c9360ec09312f32651d61937bd5bc,79.80398472099323,93.33333333333333,3.508596732092041,MATERIALIZED,,0
F3BBG_N015_A0_Q001_R089,HELDOUT,15,280.0,0.0,0.01,f23e4b54c771d6a164b3f768b89edc1673b20a8bf562f1a2a71375260e622efb,b77edb84c727fffb1932d123f1bea840a41cbd7bfa0ba407974cc5c81df6dbe6,229325656644976833685047025255955530357,186797579654050848637214920772335041291,675,15,eed89ed1044fdb4f76df72e5879685a48e40ec4f9cd016ba7146f7e5f31f54f9,2.9337678391987243,ac2b5a57e42e23aff506f96b39c684cb1675882cb0645a76865e532c45c7c1a9,44.431155865094134,93.33333333333333,6.301884219491412,MATERIALIZED,,0
F3BBG_N015_A0_Q001_R090,HELDOUT,15,280.0,0.0,0.01,f35735c8f8ac7ab8a08527a906e040389d076a4482ab7ec216f73fadc1408d84,53f0f82a5d23a64b9e7041091fd4d2c03eddc668adceb09c4308b88047029cdd,234942586814643271921400245035729675780,193460015619289002616206866424804110564,690,15,963d020af7ca74097165e35a3ad28b5816bb5492582b0b1e197a5a4cf7a77fe4,2.394275280639277,0bece76b3b49d545dd4f6a4349d6dbf99aa3b1088c331e8e6403fbba43b948e9,71.91304185413516,93.33333333333333,3.8935913817682484,MATERIALIZED,,0
